Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2013-04-08,424.85,427.5,422.49,426.21,10743900.0,0.0,1.0,55.20540915140709,55.54975264734972,54.89874852860534,55.38212883234368,75207300.0
2013-04-09,426.36,428.5,422.75,426.98,10950500.0,0.0,1.0,55.401619973623454,55.679693589214864,54.93253317349028,55.48218335757985,76653500.0
2013-04-10,428.1,437.06,426.01,435.69,13426000.0,0.0,1.0,55.62771721246881,56.79198805158051,55.356140643970654,56.61396896122526,93982000.0
2013-04-11,433.72,437.99,431.2,434.33,11727300.0,0.0,1.0,56.35798530575093,56.9128331275151,56.03053413225076,56.43724928028866,82091100.0
2013-04-12,434.15,434.15,429.09,429.8,8521900.0,0.0,1.0,56.41385991075293,56.41385991075293,55.756358744915296,55.84861681363956,59653300.0
2013-04-15,427.0,427.89,419.55,419.85,11340000.0,0.0,1.0,55.48478217641715,55.600429614677125,54.51672215952181,54.55570444208136,79380000.0
2013-04-16,421.57,426.61,420.57,426.24,10920400.0,0.0,1.0,54.779202862089406,55.43410520908974,54.64926192022426,55.38602706059964,76442800.0
2013-04-17,420.27,420.6,398.11,402.8,33752000.0,0.0,1.0,54.61027963766472,54.65316014848022,51.730788365933094,52.340211383280625,236264000.0
2013-04-18,404.99,405.79,389.742,392.05,23796400.0,0.0,1.0,52.6247820459653,52.72873479945741,50.643442564405554,50.943346258230314,166574800.0
2013-04-19,387.97,399.6,385.1,390.53,21759800.0,0.0,1.0,50.41318721542052,51.92440036931216,50.04025671226755,50.745836026595285,152318600.0
2013-04-22,392.64,402.2,391.275,398.67,15354300.0,0.0,1.0,51.020011413930746,52.262246818161536,50.84264202828482,51.80355529337758,107480100.0
2013-04-23,403.99,408.381,398.81,406.13,23722800.0,0.0,1.0,52.494841104100146,53.06541177983,51.82174702523869,52.772914719691556,166059600.0
2013-04-24,393.54,415.25,392.5,405.462,34630400.0,0.0,1.0,51.13695826160938,53.957976109501686,51.00181968206962,52.68611417052564,242412800.0
2013-04-25,411.225,413.94,407.0,408.38,13744200.0,0.0,1.0,53.43496381849448,53.78775347565835,52.885963339114234,53.06528183888813,96209400.0
2013-04-26,409.81,418.769,408.25,417.205,27289200.0,0.0,1.0,53.251097385755294,54.415238283925135,53.04838951644567,54.21201065084804,191024400.0
2013-04-29,420.45,433.617,420.0,430.12,22868800.0,0.0,1.0,54.63366900720044,56.344601388738816,54.57519558336113,55.8901979150364,160081600.0
2013-04-30,435.1,445.25,432.07,442.78,24697800.0,0.0,1.0,56.53730380552483,57.85620436545605,56.143582751673435,57.53525023904914,172884600.0
2013-05-01,444.46,444.93,434.39,439.29,18103900.0,0.0,1.0,57.753551021382584,57.81462326405921,56.44504573680057,57.08175635193979,126727300.0
2013-05-02,441.78,448.59,440.63,445.52,15065300.0,0.0,1.0,57.405309297184,58.29020711128564,57.25587721403908,57.89128841975964,105457100.0
2013-05-03,451.31,453.23,449.15,449.98,12903600.0,0.0,1.0,58.64364647315884,58.893133081539915,58.362974038730115,58.470825020478195,90325200.0
2013-05-06,455.71,462.2,454.31,460.71,17737200.0,0.0,1.0,59.215386617365475,60.058703330070266,59.03346929875427,59.8650913266912,124160400.0
2013-05-07,464.97,465.75,453.7,458.658,17276900.0,0.0,1.0,60.41863973903673,60.51999367369154,58.95420532421653,59.59845251398393,120938300.0
2013-05-08,459.04,465.37,455.81,463.84,16878500.0,0.0,1.0,59.64808995377641,60.47061611578278,59.22838071155199,60.271806474729104,118149500.0
2013-05-09,459.81,463.0,455.58,456.77,14231700.0,3.05,1.0,60.14710203021119,60.5643814618816,59.59378165530026,59.74944388843123,99621900.0
2013-05-10,457.97,459.71,450.48,452.97,11959000.0,0.0,1.0,59.9064142075549,60.134021170284214,58.92665779902468,59.25237121120629,83713000.0
2013-05-13,451.51,457.9,451.5,454.74,11319600.0,0.0,1.0,59.061390656272486,59.897257605606015,59.060082570279796,59.4839024319137,79237200.0
2013-05-14,453.85,455.2,442.15,443.86,15968500.0,0.0,1.0,59.36748277856364,59.544074387577766,57.83702216710788,58.060704871859116,111779500.0
2013-05-15,439.16,441.0,422.36,428.85,26486200.0,0.0,1.0,57.44590445529142,57.6865922779477,55.24831998756007,56.097267796820574,185403400.0
2013-05-16,423.24,437.85,418.9,434.578,21543000.0,0.0,1.0,55.36343155491743,57.274545190248084,54.79572223408683,56.84653945343754,150801000.0
2013-05-17,439.05,440.09,431.01,433.26,15282300.0,0.0,1.0,57.43151550937175,57.56755645261225,56.37981437124317,56.67413371960005,106976100.0
2013-05-20,431.91,445.8,430.1,442.93,16127800.0,0.0,1.0,56.497542110585925,58.31447355444237,56.26077854590773,57.93905287453827,112894600.0
2013-05-21,438.15,445.48,434.2,439.66,16286500.0,0.0,1.0,57.313787770028995,58.27261480267607,56.79709380291359,57.51130875492628,114005500.0
2013-05-22,444.05,448.3499,438.22,441.354,15822800.0,0.0,1.0,58.08555850572036,58.64802240172024,57.322944371977876,57.73289852208919,110759600.0
2013-05-23,435.95,446.16,435.79,442.14,12607900.0,0.0,1.0,57.0260088516356,58.361564650179474,57.00507947575245,57.835714081115185,88255300.0
2013-05-24,440.85,445.66,440.36,445.15,9863100.0,0.0,1.0,57.66697098805725,58.29616035054462,57.602874774415085,58.22944796491705,69041700.0
2013-05-28,449.9,451.11,440.85,441.439,13790900.0,0.0,1.0,58.85078881144823,59.0090672165646,57.66697098805725,57.74401725302712,96536300.0
2013-05-29,440.0,447.5,439.4,444.95,11806300.0,0.0,1.0,57.55578367867798,58.5368481732009,57.47729851911615,58.203286245063104,82644100.0
2013-05-30,445.65,454.5,444.51,451.58,12625700.0,0.0,1.0,58.29485226455191,59.452508368088964,58.14573046138443,59.07054725822137,88379900.0
2013-05-31,452.5,457.1,449.5,449.735,13725100.0,0.0,1.0,59.190891169549516,59.79261072619024,58.79846537174035,58.82920539256873,96075700.0
2013-06-03,450.73,452.36,442.48,450.72,13298300.0,0.0,1.0,58.959359948842106,59.172577965651755,57.8801890048669,58.958051862849416,93088100.0
2013-06-04,453.22,454.43,447.39,449.31,10454600.0,0.0,1.0,59.28507336102372,59.44335176614008,58.52245922728123,58.7736117378791,73182200.0
2013-06-05,445.65,450.72,443.71,445.11,10378200.0,0.0,1.0,58.29485226455191,58.958051862849416,58.04108358196865,58.22421562094627,72647400.0
2013-06-06,445.47,447.0,434.05,438.46,14890500.0,0.0,1.0,58.27130671668337,58.47144387356604,56.777472513023135,57.3543384358026,104233500.0
2013-06-07,436.5,443.24,432.77,441.811,14447700.0,0.0,1.0,57.09795358123395,57.979603540311885,56.610037505957884,57.79267805195545,101133900.0
2013-06-10,444.73,449.079,436.8,438.89,16076900.0,0.0,1.0,58.17450835322377,58.7433949514478,57.13719616101487,57.410586133488586,112538300.0
2013-06-11,435.74,442.7599,433.32,437.6,10218300.0,0.0,1.0,56.99853904578897,57.916802331802494,56.681982235556234,57.24184304043065,71528100.0
2013-06-12,439.5,441.25,431.5,432.19,9472400.0,0.0,1.0,57.49037937904312,57.719294427765135,56.44391058488534,56.53416851838145,66306800.0
2013-06-13,432.5,437.14,428.75,435.965,10208300.0,0.0,1.0,56.574719184155065,57.18167108476657,56.0841869368936,57.027970980624644,71458100.0
2013-06-14,435.4,436.29,428.5,430.05,9709500.0,0.0,1.0,56.95406412203725,57.070483775387316,56.05148478707617,56.25423811594424,67966500.0
2013-06-17,431.44,435.7,430.3615,432.0,9264800.0,0.0,1.0,56.436062068929154,56.99330670181817,56.294984994616755,56.5093148845202,64853600.0
2013-06-18,431.56,434.9,430.21,431.77,6965200.0,0.0,1.0,56.45175910084152,56.888659822402396,56.275167491827396,56.479228906688164,48756400.0
2013-06-19,431.4,431.66,423.0,423.0,11105000.0,0.0,1.0,56.430829724958365,56.4648399607685,55.3320374910927,55.3320374910927,77735000.0
2013-06-20,419.3,425.98,415.17,416.838,12761100.0,0.0,1.0,54.84804567379472,55.72184711691647,54.30780615881077,54.52599490239267,89327700.0
2013-06-21,418.49,420.0,408.1001,413.5,17182800.0,0.0,1.0,54.74209070838625,54.93961169328353,53.38300244283376,54.08935579803033,120279600.0
2013-06-24,407.4,408.66,398.05,402.54,17169500.0,0.0,1.0,53.29142334248502,53.456242177564874,52.06836293931312,52.65569355003417,120186500.0
2013-06-25,405.7,407.79,398.83,402.63,11220100.0,0.0,1.0,53.06904872372649,53.34243869620022,52.1703936467435,52.66746632396845,78540700.0
2013-06-26,403.9,404.79,395.66,398.07,13133000.0,0.0,1.0,52.83359324504099,52.95001289839105,51.755730387058485,52.070979111298506,91931000.0
2013-06-27,399.25,401.39,393.54,393.78,12044500.0,0.0,1.0,52.225333258436784,52.505263660873986,51.47841615660667,51.5098102204314,84311500.0
2013-06-28,391.36,400.27,388.87,396.53,20661300.0,0.0,1.0,51.19325341019867,52.3587580296919,50.86753999801706,51.86953386842313,144629100.0
2013-07-01,402.69,412.27,401.22,409.22,13966200.0,0.0,1.0,52.67531483992463,53.92846122092857,52.48302619899814,53.52949499315592,97763400.0
2013-07-02,409.96,421.63,409.47,418.49,16780900.0,0.0,1.0,53.62629335661551,55.15282971009317,53.56219714297335,54.74209070838625,117466300.0
2013-07-03,420.86,422.98,417.45,420.8,8604600.0,0.0,1.0,55.05210708865549,55.329421319107304,54.606049765145734,55.044258572699306,60232200.0
2013-07-05,420.39,423.29,415.35,417.42,9786600.0,0.0,1.0,54.99062704699872,55.36997198488092,54.33135170667932,54.60212550716765,68506200.0
2013-07-08,420.11,421.0,410.65,415.05,10647800.0,0.0,1.0,54.9540006392032,55.07042029255325,53.71655129011162,54.2921091268984,74534600.0
2013-07-09,413.6,423.5,410.38,422.35,12592300.0,0.0,1.0,54.102436657957305,55.397441790727555,53.6812329683088,55.24701190156738,88146100.0
2013-07-10,419.6,424.8,418.25,420.73,10050200.0,0.0,1.0,54.88728825357564,55.5674929697782,54.710696644561516,55.035101970750425,70351400.0
2013-07-11,422.95,428.25,421.1701,427.288,11653300.0,0.0,1.0,55.325497061129205,56.01878263725874,55.09267083528903,55.89294476476127,81573100.0
2013-07-12,427.65,429.79,423.41,426.51,9984400.0,0.0,1.0,55.9402974776969,56.22022788013412,55.38566901679329,55.79117567452942,69890800.0
2013-07-15,425.01,431.46,424.8,427.44,8639900.0,0.0,1.0,55.594962775624836,56.43867824091455,55.5674929697782,55.912827671850266,60479300.0
2013-07-16,426.52,430.71,424.17,430.195,7733500.0,0.0,1.0,55.79248376052212,56.34057179146225,55.48508355223827,56.27320536283835,54134500.0
2013-07-17,429.7,432.22,428.22,430.31,7106800.0,0.0,1.0,56.208455106199835,56.53809277635954,56.01485837928065,56.28824835175437,49747600.0
2013-07-18,433.38,434.87,430.61,431.758,7817100.0,0.0,1.0,56.68983075151242,56.884735564424304,56.32749093153529,56.47765920349693,54719700.0
2013-07-19,433.1,433.98,424.35,424.95,9597200.0,0.0,1.0,56.6532043437169,56.768315911074254,55.50862910010682,55.58711425966865,67180400.0
2013-07-22,429.46,429.75,425.468,426.31,7421300.0,0.0,1.0,56.1770610423751,56.21499553616332,55.65487311409037,55.76501395467548,51949100.0
2013-07-23,426.0,426.96,418.71,418.99,13192700.0,0.0,1.0,55.724463288901866,55.8500395442008,54.77086860022558,54.80749500802111,92348900.0
2013-07-24,438.93,444.59,435.26,440.51,21140600.0,0.0,1.0,57.41581847745938,58.156195149326,56.9357509181395,57.62249606430554,147984200.0
2013-07-25,440.7,441.4,435.81,438.5,8196200.0,0.0,1.0,57.647349698166785,57.738915717655594,57.00769564773785,57.3595707797734,57373400.0
2013-07-26,435.3,441.04,434.34,440.99,7148300.0,0.0,1.0,56.94098326211029,57.6918246219185,56.81540700681135,57.685284191955006,50038100.0
2013-07-29,440.8,449.99,440.2,447.79,8859200.0,0.0,1.0,57.660430558093765,58.862561585382515,57.58194539853193,58.57478266698912,62014400.0
2013-07-30,449.96,457.15,449.23,453.32,11050800.0,0.0,1.0,58.858637327404416,59.79915115615373,58.76314704993752,59.298154220950686,77355600.0
2013-07-31,454.99,457.3425,449.43,452.53,11534200.0,0.0,1.0,59.51660458173112,59.82433181151315,58.78930876979147,59.1948154275276,80739400.0
2013-08-01,455.7527,456.8,453.26,456.676,7366100.0,0.0,1.0,59.61637230039414,59.75336814640932,59.2903057049945,59.737147880099876,51562700.0
2013-08-02,458.01,462.85,456.66,462.54,9813700.0,0.0,1.0,59.911646551525685,60.54476017199115,59.73505494251157,60.504209506217535,68695900.0
2013-08-05,464.69,470.67,462.15,469.45,11387700.0,0.0,1.0,60.785447994647434,61.56768341828038,60.453194152502334,61.408096927171314,79713900.0
2013-08-06,468.02,471.89,462.17,465.25,11959200.0,0.0,1.0,61.22104063021561,61.727269909389435,60.455810324487736,60.85870081023848,83714400.0
2013-08-07,463.8,467.0,461.77,464.98,10673500.0,0.0,1.0,60.669028341297384,61.0876158589605,60.403486884779845,60.823382488435655,74714500.0
2013-08-08,463.855,464.1,457.95,461.01,9134900.0,3.05,1.0,61.077651155472125,61.10991128963709,60.30011608508792,60.703038577107506,63944300.0
2013-08-09,458.64,460.46,453.65,454.45,9530900.0,0.0,1.0,60.39097115681783,60.63061786775758,59.733917811988505,59.839257025588395,66716300.0
2013-08-12,456.86,468.65,456.63,467.36,13015500.0,0.0,1.0,60.15659140655807,61.70902806698647,60.1263063826481,61.53916858505665,91108500.0
2013-08-13,470.94,494.66,468.05,489.57,31497900.0,0.0,1.0,62.01056156591616,65.13386924915295,61.630023656786555,64.46364850262364,220485300.0
2013-08-14,497.88,504.25,493.4,498.5,27013300.0,0.0,1.0,65.55785958389251,66.39662307218164,64.96795998773311,65.63949747443243,189093100.0
2013-08-15,496.42,502.399,489.0833,497.91,17510500.0,0.0,1.0,65.3656155190727,66.1528944667149,64.3995627585498,65.56180980440251,122573500.0
2013-08-16,500.15,502.94,498.86,502.33,12939500.0,0.0,1.0,65.8567596024822,66.22413010991183,65.68690012055238,66.1438089595419,90576500.0
2013-08-19,504.34,513.74,504.0,507.74,18232800.0,0.0,1.0,66.40847373371163,67.64620949351036,66.36370456793168,66.85616539151117,127629600.0
2013-08-20,509.71,510.57,500.82,501.07,12810300.0,0.0,1.0,67.11556320500091,67.22880285962079,65.94498119387211,65.97789969812207,89672100.0
2013-08-21,503.59,507.15,501.2,502.36,11995700.0,0.0,1.0,66.30971822096173,66.77847772148125,65.99501732033205,66.1477591800519,83969900.0
2013-08-22,504.98,505.59,498.2,502.96,8721700.0,0.0,1.0,66.49274510459155,66.57306625496146,65.59999526933247,66.22676359025182,61051900.0
2013-08-23,503.27,503.35,499.35,501.02,7954700.0,0.0,1.0,66.26758253552178,66.27811645688178,65.75142038888231,65.97131599727209,55682900.0
2013-08-26,500.75,510.2,500.5,502.97,11820200.0,0.0,1.0,65.93576401268213,67.18008347333084,65.90284550843215,66.22808033042182,82741400.0
2013-08-27,498.0,502.51,486.3,488.59,15149600.0,0.0,1.0,65.57366046593249,66.16751028260188,64.03307446703408,64.33460796596377,106047200.0
2013-08-28,486.0,495.8,486.0,490.896,10986000.0,0.0,1.0,63.99357226193412,65.2839776285328,63.99357226193412,64.63824824916546,76902000.0
2013-08-29,491.65,496.5,491.13,491.7,8559200.0,0.0,1.0,64.73753045798335,65.3761494404327,64.66905996914342,64.74411415883334,59914400.0
2013-08-30,492.0,492.95,486.5,487.216,9724900.0,0.0,1.0,64.7836163639333,64.90870668008317,64.05940927043406,64.15368786660596,68074300.0
2013-09-03,493.1,500.6,487.35,488.58,11854600.0,0.0,1.0,64.92845778263316,65.91601291013214,64.17133218488394,64.33329122579377,82982200.0
2013-09-04,499.56,502.24,496.28,498.691,12322600.0,0.0,1.0,65.77907193245228,66.13195829801192,65.34718115669273,65.6646472116794,86258200.0
2013-09-05,500.25,500.68,493.64,495.27,8441700.0,0.0,1.0,65.86992700418219,65.92654683149213,64.99956175181309,65.21419039952286,59091900.0
2013-09-06,498.44,499.38,489.95,498.22,12840200.0,0.0,1.0,65.63159703341243,65.7553706093923,64.51368462908358,65.60262874967246,89881400.0
2013-09-09,505.0,507.92,503.48,506.17,12167400.0,0.0,1.0,66.49537858493154,66.87986671457115,66.29523407909176,66.6494371848214,85171800.0
2013-09-10,506.2,507.45,489.5,494.64,26542700.0,0.0,1.0,66.65338740533139,66.81797992658122,64.45443132143365,65.13123576881294,185798900.0
2013-09-11,467.0101,473.69,464.81,467.71,32096300.0,0.0,1.0,61.493095846508396,62.372665112665786,61.203399841707,61.585254491006594,224674100.0
2013-09-12,468.5,475.4,466.01,472.69,14430400.0,0.0,1.0,61.689276964436495,62.59782768173555,61.36140866210683,62.240991095665926,101012800.0
2013-09-13,469.3402,471.8292,464.7,464.9,10672700.0,0.0,1.0,61.799909473519776,62.12764610183245,61.188915699837004,61.21525050323698,74708900.0
2013-09-16,461.0,461.6099,447.22,450.12,19418100.0,0.0,1.0,60.70172183693751,60.78202981990572,58.88725388267938,59.269108531978986,135926700.0
2013-09-17,447.96,459.71,447.5,455.32,14263600.0,0.0,1.0,58.98469265525927,60.53186235500768,58.92412260743934,59.95381342037828,99845200.0
2013-09-18,463.18,466.35,460.66,464.68,16316500.0,0.0,1.0,60.988771193997216,61.406177827886786,60.65695267115756,61.18628221949701,114215500.0
2013-09-19,470.7,475.83,469.25,472.3,14447900.0,0.0,1.0,61.97895980183619,62.6544475090455,61.78803247718639,62.18963822903598,101135300.0
2013-09-20,478.0,478.55,466.0,467.41,24975100.0,0.0,1.0,62.94018012593521,63.012600835285134,61.360091921936835,61.545752285906644,174825700.0
2013-09-23,496.1,496.91,482.6,490.64,27218100.0,0.0,1.0,65.32347983363276,65.43013578740265,63.54588060413459,64.60453970081349,190526700.0
2013-09-24,494.88,495.47,487.82,489.1,13012300.0,0.0,1.0,65.16283753289292,65.24052520292284,64.23321897287387,64.40176171463371,91086100.0
2013-09-25,489.2,489.64,481.4301,481.53,11319900.0,0.0,1.0,64.41492911633368,64.47286568381362,63.391835171646434,63.404989405944725,79239300.0
2013-09-26,486.0,488.56,483.9,486.22,8472200.0,0.0,1.0,63.99357226193412,64.33065774545378,63.717056826234405,64.02254054567409,59305400.0
2013-09-27,483.78,484.67,480.72,482.75,8144300.0,0.0,1.0,63.701255944194415,63.8184458193243,63.29833345217484,63.56563170668456,57010100.0
2013-09-30,477.25,481.66,474.411,476.75,9291300.0,0.0,1.0,62.8414246131853,63.42210702815471,62.467602078922695,62.77558760468538,65039100.0
2013-10-01,478.45,489.14,478.381,487.96,12638700.0,0.0,1.0,62.999433433585146,64.4070286753137,62.99034792641215,64.25165333525385,88470900.0
2013-10-02,485.63,491.8,483.75,489.56,10328000.0,0.0,1.0,63.94485287564417,64.75728156053334,63.69730572368442,64.46233176245364,72296000.0
2013-10-03,490.51,492.35,480.7387,483.41,11526900.0,0.0,1.0,64.58742207860351,64.82970226988326,63.300795756292736,63.652536557904476,80688300.0
2013-10-04,483.86,484.6,478.6,483.03,9245300.0,0.0,1.0,63.711789865554415,63.809228638134314,63.01918453613513,63.60250043144452,64717100.0
2013-10-07,486.56,492.65,485.35,487.75,11153300.0,0.0,1.0,64.06730971145404,64.86920447498322,63.90798415088421,64.22400179168389,78073100.0
2013-10-08,489.94,490.64,480.54,480.94,10389900.0,0.0,1.0,64.51236788891359,64.60453970081349,63.27463212911486,63.32730173591481,72729300.0
2013-10-09,484.64,487.79,478.28,486.588,10775900.0,0.0,1.0,63.814495598814304,64.22926875236388,62.97704885069516,64.07099658393004,75431300.0
2013-10-10,491.32,492.38,487.04,489.638,9950100.0,0.0,1.0,64.6940780323734,64.83365249039325,64.13051323961398,64.47260233577963,69650700.0
2013-10-11,486.99,493.84,485.16,492.812,9562100.0,0.0,1.0,64.12392953876399,65.02589655521305,63.88296608765424,64.8905356657372,66934700.0
2013-10-14,489.83,497.58,489.35,496.04,9353500.0,0.0,1.0,64.4978837470436,65.51835737879254,64.43468021888367,65.31557939261276,65474500.0
2013-10-15,497.505,502.0,495.52,498.68,11431200.0,0.0,1.0,65.50848182751756,66.10035653393196,65.24710890377283,65.6631987974924,80018400.0
2013-10-16,500.79,502.53,499.23,501.114,8967900.0,0.0,1.0,65.94103097336212,66.17014376294188,65.73561950684233,65.98369335487007,62775300.0
2013-10-17,499.98,504.78,499.68,504.5,9056900.0,0.0,1.0,65.83437501959223,66.46641030119157,65.79487281449227,66.42954157643162,63398300.0
2013-10-18,505.99,509.26,505.71,508.89,10376500.0,0.0,1.0,66.62573586176141,67.05630989735097,66.58886713700144,67.00759051106101,72635500.0
2013-10-21,511.77,524.3,511.52,521.362,14218100.0,0.0,1.0,67.38681168002063,69.03668711302892,67.35389317577066,68.64982885108333,99526700.0
2013-10-22,526.405,528.4496,508.03,519.8675,19073700.0,0.0,1.0,69.31386091881365,69.58308161397157,66.89435085644114,68.45304203267702,133515900.0
2013-10-23,519.0,525.67,519.0,524.96,11204400.0,0.0,1.0,68.33881482292965,69.21708051631873,68.33881482292965,69.12359196424885,78430800.0
2013-10-24,525.0,532.47,522.45,531.91,13741600.0,0.0,1.0,69.12885892492883,70.11246383191782,68.79309018157919,70.0387263823979,96191200.0
2013-10-25,531.315,533.23,525.11,525.958,12064000.0,0.0,1.0,69.96038034228299,70.21253608483772,69.14334306679882,69.2550026332147,84448000.0
2013-10-28,529.04,531.0,523.21,529.876,19658600.0,0.0,1.0,69.66082195360828,69.91890302692802,68.89316243449908,69.77090143182016,137610200.0
2013-10-29,536.27,539.25,514.54,516.678,22707400.0,0.0,1.0,70.6128250965173,71.0052136671769,67.75154870711025,68.03306775545596,158951800.0
2013-10-30,519.61,527.52,517.02,524.896,12648700.0,0.0,1.0,68.41913597329956,69.46067744776849,68.07810026926991,69.11516482716084,88540900.0
2013-10-31,525.0,527.49,521.27,522.702,9846300.0,0.0,1.0,69.12885892492883,69.4567272272585,68.63771484151934,68.82627203386315,68924100.0
2013-11-01,524.02,524.8,515.84,520.03,9817500.0,0.0,1.0,68.99981838826896,69.10252412152886,67.92272492921008,68.47443906043951,68722500.0
2013-11-04,521.1,526.82,518.81,526.75,8736700.0,0.0,1.0,68.61533025862937,69.36850563586859,68.31379675969967,69.35928845467859,61156900.0
2013-11-05,524.58,528.885,523.0,525.449,9471900.0,0.0,1.0,69.0735558377889,69.64041248097331,68.8655108909291,69.18798055856176,66303300.0
2013-11-06,524.15,524.86,518.2,520.92,7977700.0,3.05,1.0,69.4210319461926,69.51506787613975,68.63298436424117,68.99323468741896,55843900.0
2013-11-07,519.58,523.19,512.38,512.492,9379300.0,0.0,1.0,68.8157584252652,69.29388477330633,67.86215462861809,67.87698846545482,65655100.0
2013-11-08,514.58,521.13,512.59,520.56,9975600.0,0.0,1.0,68.15353356648248,69.02104813148785,67.88996807268695,68.9455544975866,69829200.0
2013-11-11,519.99,521.67,514.41,519.048,8123300.0,0.0,1.0,68.87006086368538,69.09256841623638,68.13101792128386,68.74529770029072,56863100.0
2013-11-12,517.67,523.92,517.0,520.01,7295600.0,0.0,1.0,68.5627885292102,69.3905696026886,68.47405039813331,68.87270976312051,51069200.0
2013-11-13,518.0,522.25,516.96,520.634,7043600.0,0.0,1.0,68.60649536988986,69.16938649985516,68.46875259926306,68.95535542549659,49305200.0
2013-11-14,522.81,529.28,521.87,528.16,10086400.0,0.0,1.0,69.24355568403882,70.10047465130367,69.11905741058769,69.95213628293634,70604800.0
2013-11-15,526.58,529.09,524.49,524.991,11354300.0,0.0,1.0,69.742873227561,70.07531010666993,69.46606323658983,69.53241816743986,79480100.0
2013-11-18,524.99,527.19,518.2,518.629,8748000.0,0.0,1.0,69.5322857224681,69.82366466033251,68.63298436424117,68.68980325712472,61236000.0
2013-11-19,519.03,523.38,517.97,519.55,7462100.0,0.0,1.0,68.7429136907991,69.31904931794007,68.60252202073717,68.8117850761125,52234700.0
2013-11-20,519.23,520.42,514.33,515.0,6925600.0,0.0,1.0,68.76940268515041,68.92701220154069,68.12042232354335,68.20916045462023,48479200.0
2013-11-21,517.6,521.21,513.67,521.136,9358100.0,0.0,1.0,68.55351738118725,69.03164372922836,68.03300864218402,69.02184280131837,65506700.0
2013-11-22,519.52,522.16,518.53,519.8,7990200.0,0.0,1.0,68.8078117269598,69.15746645239707,68.67669120492083,68.84489631905163,55931400.0
2013-11-25,521.02,525.87,521.0,523.74,8189700.0,0.0,1.0,69.00647918459462,69.64883729761387,69.0038302851595,69.36672950777242,57327900.0
2013-11-26,524.12,536.14,524.0,533.4,14335100.0,0.0,1.0,69.41705859703991,71.00904715755357,69.40116520042912,70.64614793494063,100345700.0
2013-11-27,536.3098,546.0,533.4,545.96,12980300.0,0.0,1.0,71.03153631375783,72.31495457907309,70.64614793494063,72.30965678020284,90862100.0
2013-11-29,549.48,558.33,547.81,556.07,11361700.0,0.0,1.0,72.77586308078587,73.94800108083129,72.55467997795243,73.6486754446615,79531900.0
2013-12-02,558.0,564.3299,550.82,551.23,16876600.0,0.0,1.0,73.90429424015163,74.74265766687337,72.95333934293964,73.00764178135982,118136200.0
2013-12-03,558.3,566.38,557.68,566.322,16106000.0,0.0,1.0,73.94402773167857,75.01418310347147,73.86191184918953,75.00650129510959,112742000.0
2013-12-04,565.5,569.19,560.82,565.0,13493200.0,0.0,1.0,74.8976315283257,75.38635347410735,74.27778906050509,74.83140904244743,94452400.0
2013-12-05,572.65,575.1358,566.41,567.901,15985000.0,0.0,1.0,75.84461307638499,76.17384478717742,75.01815645262415,75.21563190551316,111895000.0
2013-12-06,565.79,566.75,559.57,560.02,12298300.0,0.0,1.0,74.93604057013509,75.06318774302139,74.1122328458094,74.17183308309984,86088100.0
2013-12-09,560.9001,569.58,560.9001,566.43,11446200.0,0.0,1.0,74.28839790274277,75.4380070130924,74.28839790274277,75.02080535205928,80123400.0
2013-12-10,563.58,567.88,561.2,565.55,9938200.0,0.0,1.0,74.64333718255314,75.21285056110628,74.32811814977256,74.90425377691352,69567400.0
2013-12-11,567.0,570.97,559.69,561.36,12847100.0,0.0,1.0,75.09629898596052,75.62210552383401,74.1281262424202,74.34930934525362,89929700.0
2013-12-12,562.1415,565.34,560.03,560.54,9367500.0,0.0,1.0,74.45281509068134,74.87644033284467,74.1731575328174,74.24070446841324,65572500.0
2013-12-13,562.85,562.88,553.67,554.43,11886500.0,0.0,1.0,74.54665235317087,74.55062570232356,73.33080751244579,73.43146569098076,83205500.0
2013-12-16,555.02,562.6389,555.01,557.5,10092600.0,0.0,1.0,73.50960822431712,74.51869321963306,73.50828377459956,73.83807175427336,70648200.0
2013-12-17,555.81,559.44,553.375,554.99,8210800.0,0.0,1.0,73.61423975200478,74.09501499948105,73.29173624577761,73.50563487516443,57475600.0
2013-12-18,549.7,551.45,538.8,550.77,20209400.0,0.0,1.0,72.80500097457231,73.03677967514626,71.36135078242597,72.94671709435181,141465800.0
2013-12-19,549.5,550.0,543.7301,544.46,11439600.0,0.0,1.0,72.778511980221,72.84473446609927,72.01431773768292,72.11098932256802,80077200.0
2013-12-20,545.43,551.61,544.8175,549.02,15586200.0,0.0,1.0,72.23946094517186,73.0579708706273,72.15833839997099,72.71493839377786,109103400.0
2013-12-23,568.0,570.72,562.76,570.09,17903800.0,0.0,1.0,75.22874395771706,75.58899428089487,74.53473230571277,75.50555394868825,125326600.0
2013-12-24,569.89,571.88,566.03,567.67,5984100.0,0.0,1.0,75.47906495433693,75.74263044813246,74.96782736335666,75.1850371170374,41888700.0
2013-12-26,568.1,569.5,563.376,563.9,7286000.0,0.0,1.0,75.24198845489272,75.42741141535188,74.6163184083148,74.68571957351523,51002000.0
2013-12-27,563.82,564.41,559.5,560.09,8067300.0,0.0,1.0,74.67512397577471,74.75326650911107,74.10296169778644,74.1811042311228,56471100.0
